,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
4253,PDX,21.38,20.59,19.85,19.07,18.52,True,14.01,21.65,103.97,True,True,True,True,True,True,True,True,True
4257,PEBK,28.25,27.1,26.34,24.95,24.12,True,17.22,30.94,78.57,True,True,True,True,True,True,True,True,True
4279,PFBC,78.67,73.35,68.89,67.43,65.61,True,44.16,78.67,79.37,True,True,True,True,True,True,True,True,True
4294,PFSI,92.84,87.84,81.14,79.13,77.22,True,56.59,93.24,82.54,True,True,True,True,True,True,True,True,True
4296,PFX,44.85,44.5,41.23,40.29,39.66,True,32.0,45.49,82.54,True,True,True,True,True,True,True,True,True
4303,PGR,214.61,200.55,173.4,162.48,155.1,True,114.78,214.69,114.29,True,True,True,True,True,True,True,True,True
4310,PH,550.64,540.63,467.18,451.81,435.1,True,311.65,566.67,89.68,True,True,True,True,True,True,True,True,True
4317,PHIN,38.55,36.11,30.38,29.67,,True,23.94,40.08,84.13,True,True,True,True,True,True,True,True,True
4320,PHM,112.39,110.45,96.42,92.55,89.06,True,64.63,120.62,99.21,True,True,True,True,True,True,True,True,True
4327,PI,124.19,116.57,89.99,84.63,81.84,True,49.23,136.0,92.06,True,True,True,True,True,True,True,True,True
4335,PIPR,195.85,191.33,168.89,163.04,157.25,True,123.52,200.96,95.24,True,True,True,True,True,True,True,True,True
4358,PLMR,81.21,77.02,63.39,61.31,59.29,True,47.03,84.25,83.33,True,True,True,True,True,True,True,True,True
4369,PLUS,80.67,78.32,72.22,69.66,67.62,True,42.0,82.87,100.79,True,True,True,True,True,True,True,True,True
4387,PNC,157.95,151.95,140.54,137.01,134.24,True,109.71,161.6,96.03,True,True,True,True,True,True,True,True,True
4389,PNFP,83.17,82.25,77.75,75.45,73.05,True,46.17,91.82,92.86,True,True,True,True,True,True,True,True,True
4393,PNNT,7.17,6.79,6.68,6.64,6.54,True,4.76,7.21,106.35,True,True,True,True,True,True,True,True,True
4397,PNTG,21.35,18.88,15.08,14.22,13.46,True,10.58,21.35,92.06,True,True,True,True,True,True,True,True,True
4406,POST,105.2,103.97,93.25,91.78,90.2,True,79.62,106.87,79.37,True,True,True,True,True,True,True,True,True
4409,POWW,2.68,2.52,2.32,2.27,2.22,True,1.61,3.02,76.98,True,True,True,True,True,True,True,True,True
4413,PPC,35.91,33.02,28.28,27.4,26.11,True,20.38,36.0,108.73,True,True,True,True,True,True,True,True,True
4419,PPTA,6.14,4.27,3.63,3.59,3.43,True,2.73,6.5,72.22,True,True,True,True,True,True,True,True,True
4421,PR,17.35,16.43,14.53,14.03,13.36,True,9.07,18.08,103.97,True,True,True,True,True,True,True,True,True
4426,PRCT,53.63,49.19,41.29,39.51,38.09,True,24.89,53.63,86.51,True,True,True,True,True,True,True,True,True
4436,PRIM,45.31,41.57,35.15,34.58,33.18,True,23.77,46.76,92.86,True,True,True,True,True,True,True,True,True
4437,PRK,136.27,129.61,119.81,116.17,113.82,True,92.83,137.26,84.13,True,True,True,True,True,True,True,True,True
4444,PRMW,18.81,17.08,15.29,15.08,14.58,True,12.43,18.81,79.37,True,True,True,True,True,True,True,True,True
4464,PRU,111.76,111.27,102.63,100.65,98.15,True,78.04,117.4,103.17,True,True,True,True,True,True,True,True,True
4469,PSFE,14.66,14.46,12.8,12.68,12.21,True,9.32,16.75,76.98,True,True,True,True,True,True,True,True,True
4476,PSO,12.65,12.6,12.0,11.69,11.48,True,9.36,13.16,91.27,True,True,True,True,True,True,True,True,True
4478,PSTG,51.65,50.17,40.93,40.07,38.56,True,22.22,57.16,92.86,True,True,True,True,True,True,True,True,True
4482,PSX,158.84,154.57,134.52,128.9,122.44,True,90.81,172.71,110.32,True,True,True,True,True,True,True,True,True
4496,PTVE,14.99,14.16,12.34,11.31,10.64,True,6.87,15.26,94.44,True,True,True,True,True,True,True,True,True
4497,PTWO,14.0,12.29,11.26,11.06,10.85,True,10.15,14.0,90.48,True,True,True,True,True,True,True,True,True
4498,PTWOU,14.51,12.38,11.31,11.12,10.92,True,10.25,14.51,81.75,True,True,True,True,True,True,True,True,True
4500,PUBM,23.07,21.14,16.68,16.42,15.99,True,11.16,23.75,82.54,True,True,True,True,True,True,True,True,True
4510,PWFL,4.26,3.83,2.93,2.81,2.68,True,1.74,5.34,84.92,True,True,True,True,True,True,True,True,True
4513,PWP,15.95,14.02,12.03,11.6,10.95,True,7.15,15.95,100.0,True,True,True,True,True,True,True,True,True
4514,PWR,251.96,243.21,207.7,206.54,200.41,True,159.62,263.2,92.06,True,True,True,True,True,True,True,True,True
4518,PXD,275.24,251.79,238.2,235.92,229.64,True,198.66,275.32,99.21,True,True,True,True,True,True,True,True,True
4529,PZG,0.44,0.39,0.36,0.35,0.33,True,0.28,0.47,78.57,True,True,True,True,True,True,True,True,True
4533,QCRH,58.69,57.09,54.41,53.36,51.95,True,36.49,62.37,84.92,True,True,True,True,True,True,True,True,True
4546,QNST,17.39,16.16,12.99,12.09,11.28,True,6.92,17.66,73.81,True,True,True,True,True,True,True,True,True
4549,QRHC,9.0,7.81,7.37,7.34,7.08,True,5.3,9.42,76.98,True,True,True,True,True,True,True,True,True
4552,QRTEP,47.83,47.49,37.96,37.26,36.15,True,19.58,52.02,92.86,True,True,True,True,True,True,True,True,True
4561,QTWO,53.51,48.9,41.06,39.18,37.08,True,21.65,53.79,102.38,True,True,True,True,True,True,True,True,True
4568,R,121.29,114.44,109.82,106.64,103.5,True,77.43,121.29,92.06,True,True,True,True,True,True,True,True,True
4570,RACE,423.36,417.12,362.61,350.2,339.88,True,275.41,439.59,96.03,True,True,True,True,True,True,True,True,True
4580,RBB,18.37,17.41,16.21,15.62,15.14,True,9.07,19.98,78.57,True,True,True,True,True,True,True,True,True
4583,RBCAA,50.32,49.26,48.62,47.7,47.2,True,38.23,56.77,78.57,True,True,True,True,True,True,True,True,True
4599,RCL,136.71,128.48,114.25,110.99,107.67,True,59.56,140.56,105.56,True,True,True,True,True,True,True,True,True
4611,RDN,30.53,30.26,28.05,27.72,27.16,True,23.29,33.47,94.44,True,True,True,True,True,True,True,True,True
4612,RDNT,48.96,45.01,36.79,35.52,33.98,True,25.42,49.23,91.27,True,True,True,True,True,True,True,True,True
4620,REAX,3.84,3.25,2.25,2.12,1.94,True,1.13,4.35,88.89,True,True,True,True,True,True,True,True,True
4642,REVG,21.73,20.3,17.79,16.69,15.82,True,9.91,23.54,98.41,True,True,True,True,True,True,True,True,True
4643,REX,57.08,48.71,43.58,42.05,39.89,True,27.71,59.9,81.75,True,True,True,True,True,True,True,True,True
4654,RGA,190.15,182.68,166.46,160.04,155.55,True,135.26,194.93,92.06,True,True,True,True,True,True,True,True,True
4660,RGLS,2.26,2.13,1.59,1.56,1.45,True,1.13,2.88,89.68,True,True,True,True,True,True,True,True,True
4686,RITM,11.1,10.82,10.35,10.25,10.1,True,7.64,11.32,92.06,True,True,True,True,True,True,True,True,True
4689,RJF,127.3,122.46,111.02,109.93,107.46,True,83.46,129.99,102.38,True,True,True,True,True,True,True,True,True
4692,RKT,12.69,12.5,11.0,10.87,10.52,True,7.21,15.04,76.98,True,True,True,True,True,True,True,True,True
4717,RNA,25.64,21.28,12.39,11.48,10.22,True,4.87,26.87,76.19,True,True,True,True,True,True,True,True,True
4729,ROAD,51.87,51.8,44.81,41.79,39.61,True,24.36,57.88,112.7,True,True,True,True,True,True,True,True,True
4751,RRC,36.88,33.19,32.25,32.06,31.4,True,24.27,37.35,93.65,True,True,True,True,True,True,True,True,True
4753,RRR,59.1,58.28,50.5,49.32,48.07,True,38.13,62.48,85.71,True,True,True,True,True,True,True,True,True
4757,RSG,191.53,186.12,167.51,162.8,158.85,True,137.25,191.76,107.14,True,True,True,True,True,True,True,True,True
4758,RSI,6.15,6.13,4.96,4.77,4.44,True,2.88,7.19,89.68,True,True,True,True,True,True,True,True,True
4762,RSVR,8.34,7.5,6.71,6.41,6.24,True,5.26,8.34,86.51,True,True,True,True,True,True,True,True,True
4789,RXST,54.58,52.54,39.97,37.55,35.07,True,17.37,57.92,100.0,True,True,True,True,True,True,True,True,True
4792,RYAAY,143.12,141.47,123.47,117.94,114.61,True,87.58,148.58,100.0,True,True,True,True,True,True,True,True,True
4802,SA,14.82,13.52,12.01,12.0,11.69,True,9.43,16.65,76.19,True,True,True,True,True,True,True,True,True
4818,SAN,4.99,4.47,4.11,4.04,3.91,True,3.21,4.99,101.59,True,True,True,True,True,True,True,True,True
4834,SB,4.99,4.75,4.01,3.81,3.66,True,2.99,5.13,84.13,True,True,True,True,True,True,True,True,True
4845,SBLK,23.95,23.6,21.28,20.39,19.84,True,16.91,24.89,74.6,True,True,True,True,True,True,True,True,True
4849,SBS,16.14,16.0,14.46,13.75,13.3,True,8.9,16.94,87.3,True,True,True,True,True,True,True,True,True
4861,SCCO,110.32,97.36,83.85,82.91,79.13,True,65.03,116.95,84.13,True,True,True,True,True,True,True,True,True
4862,SCD,15.06,14.68,13.56,13.4,13.16,True,11.42,15.64,99.21,True,True,True,True,True,True,True,True,True
4864,SCHW,75.06,68.83,62.55,62.32,60.69,True,47.37,75.06,82.54,True,True,True,True,True,True,True,True,True
4877,SCSC,44.29,42.25,37.22,35.42,34.26,True,26.2,44.29,76.19,True,True,True,True,True,True,True,True,True
4878,SCVL,34.97,32.78,27.85,26.84,25.76,True,19.57,37.0,76.98,True,True,True,True,True,True,True,True,True
4881,SCX,15.99,14.02,12.11,11.88,11.35,True,9.01,16.03,80.16,True,True,True,True,True,True,True,True,True
4905,SEMR,12.25,12.23,10.97,10.6,10.23,True,7.3,14.05,107.94,True,True,True,True,True,True,True,True,True
4911,SERA,10.11,9.34,5.66,4.85,4.25,True,1.55,11.25,86.51,True,True,True,True,True,True,True,True,True
4914,SF,78.36,75.78,68.32,67.14,65.5,True,55.44,78.36,105.56,True,True,True,True,True,True,True,True,True
4916,SFBS,65.02,62.9,58.6,57.51,55.69,True,40.3,69.71,77.78,True,True,True,True,True,True,True,True,True
4918,SFL,13.04,13.02,11.91,11.51,11.17,True,8.48,13.6,88.89,True,True,True,True,True,True,True,True,True
4919,SFM,65.8,61.41,50.74,47.79,45.09,True,32.63,65.8,126.98,True,True,True,True,True,True,True,True,True
4926,SGC,17.0,15.49,12.6,11.64,10.93,True,7.4,17.25,92.06,True,True,True,True,True,True,True,True,True
4947,SHIP,9.49,8.47,7.19,6.72,6.32,True,4.05,9.55,85.71,True,True,True,True,True,True,True,True,True
4964,SIG,101.14,99.96,90.69,86.79,83.34,True,57.55,107.7,89.68,True,True,True,True,True,True,True,True,True
4965,SIGA,8.76,7.13,5.88,5.64,5.3,True,4.32,9.91,92.06,True,True,True,True,True,True,True,True,True
4968,SII,39.9,37.74,34.02,33.78,33.11,True,28.43,42.02,87.3,True,True,True,True,True,True,True,True,True
4972,SILV,7.8,6.28,5.81,5.64,5.52,True,4.3,7.9,76.98,True,True,True,True,True,True,True,True,True
4994,SKWD,36.56,35.89,32.5,30.46,29.35,True,21.04,38.25,84.92,True,True,True,True,True,True,True,True,True
4997,SKYE,14.04,12.2,5.89,5.56,4.76,True,1.44,18.0,88.1,True,True,True,True,True,True,True,True,True
5000,SKYW,74.28,66.02,53.32,50.51,47.65,True,23.56,74.28,93.65,True,True,True,True,True,True,True,True,True
5011,SLG,52.63,49.97,42.82,41.13,38.87,True,20.6,55.13,96.83,True,True,True,True,True,True,True,True,True
5015,SLM,21.83,20.78,17.66,17.05,16.59,True,12.81,21.83,84.92,True,True,True,True,True,True,True,True,True
5016,SLMBP,75.66,73.97,69.34,66.87,64.96,True,54.26,76.28,96.83,True,True,True,True,True,True,True,True,True
5031,SLVM,62.02,58.81,50.73,48.83,47.1,True,37.85,62.86,81.75,True,True,True,True,True,True,True,True,True
5032,SM,49.98,46.39,40.9,40.24,38.27,True,25.29,52.76,106.35,True,True,True,True,True,True,True,True,True
5037,SMFG,11.41,11.36,10.34,10.04,9.75,True,7.84,12.33,106.35,True,True,True,True,True,True,True,True,True
5039,SMG,69.15,67.02,59.12,58.97,58.03,True,43.74,76.06,76.19,True,True,True,True,True,True,True,True,True
5040,SMHI,12.81,12.51,12.39,12.29,12.05,True,7.6,15.19,78.57,True,True,True,True,True,True,True,True,True
5042,SMLP,28.15,22.92,19.46,18.23,17.08,True,13.05,28.6,81.75,True,True,True,True,True,True,True,True,True
5044,SMMF,27.52,26.28,25.63,25.05,24.57,True,17.6,31.28,87.3,True,True,True,True,True,True,True,True,True
5064,SNDA,32.18,22.47,13.73,12.6,10.72,True,6.3,32.3,96.03,True,True,True,True,True,True,True,True,True
5069,SNEX,69.72,67.52,65.81,64.89,63.94,True,53.15,73.83,88.1,True,True,True,True,True,True,True,True,True
5083,SNX,116.28,107.9,102.56,101.68,99.75,True,86.92,118.23,96.03,True,True,True,True,True,True,True,True,True
5108,SOPH,5.0,4.89,4.24,3.99,3.91,True,2.3,5.62,89.68,True,True,True,True,True,True,True,True,True
5128,SPNT,12.28,12.23,11.28,10.98,10.67,True,8.58,12.89,96.03,True,True,True,True,True,True,True,True,True
5130,SPOT,312.97,268.41,211.4,196.35,183.69,True,131.57,312.97,115.08,True,True,True,True,True,True,True,True,True
5142,SPXC,119.24,116.51,98.95,94.33,90.77,True,61.68,124.29,103.97,True,True,True,True,True,True,True,True,True
5149,SQSP,36.22,34.17,31.33,31.24,30.7,True,26.22,37.79,89.68,True,True,True,True,True,True,True,True,True
5157,SRG,9.52,9.4,8.87,8.77,8.7,True,7.12,9.86,85.71,True,True,True,True,True,True,True,True,True
5169,SSIC,10.98,9.74,9.24,9.2,9.01,True,7.65,11.07,83.33,True,True,True,True,True,True,True,True,True
5189,STC,63.98,61.74,54.34,52.18,50.29,True,39.01,65.06,98.41,True,True,True,True,True,True,True,True,True
5194,STEP,36.4,34.91,31.54,30.91,29.83,True,21.1,37.0,96.83,True,True,True,True,True,True,True,True,True
5195,STER,15.32,15.08,13.63,13.48,13.14,True,10.81,16.44,76.98,True,True,True,True,True,True,True,True,True
5211,STNG,71.29,69.73,62.42,58.9,56.41,True,41.01,73.24,78.57,True,True,True,True,True,True,True,True,True
5222,STRW,8.6,8.03,7.54,7.38,7.27,True,5.93,8.7,90.48,True,True,True,True,True,True,True,True,True
5225,STTK,9.52,9.17,6.02,5.1,4.51,True,1.37,10.13,77.78,True,True,True,True,True,True,True,True,True
5231,SU,39.19,35.91,33.81,33.32,32.49,True,28.0,39.31,99.21,True,True,True,True,True,True,True,True,True
5237,SUPV,6.16,5.1,3.73,3.54,3.27,True,1.79,6.2,84.92,True,True,True,True,True,True,True,True,True
