,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
5285,TAK,13.4,14.14,14.35,14.61,14.84,False,13.15,17.11,73.81,False,False,False,False,False,False,True,True,False
5286,TAL,12.22,12.57,11.2,10.13,9.61,True,5.25,15.24,80.95,True,True,True,True,False,True,True,True,False
5287,TALK,3.17,3.13,2.46,2.23,2.03,True,0.78,3.78,93.65,True,True,True,True,True,True,True,True,True
5288,TALO,13.83,13.36,14.01,14.56,14.55,True,11.12,17.32,93.65,False,False,True,False,True,False,True,True,False
5289,TANH,0.57,0.7,1.29,1.54,1.74,False,0.57,4.31,65.08,False,False,False,False,False,False,False,False,False
5290,TAOP,1.07,1.17,1.45,2.02,2.56,False,0.83,7.6,61.9,False,False,False,False,False,False,False,False,False
5291,TAP,64.01,64.96,62.32,63.06,63.08,True,56.75,70.67,78.57,True,False,True,False,False,False,True,True,False
5292,TARA,2.89,3.72,2.41,2.4,2.33,True,1.12,4.83,71.43,True,True,True,True,False,True,False,True,False
5293,TARO,42.27,42.12,39.68,39.13,38.83,True,24.62,43.33,73.02,True,True,True,True,True,True,True,True,True
5294,TARS,33.73,33.81,23.93,22.42,20.81,True,12.98,39.22,87.3,True,True,True,True,False,True,True,True,False
5295,TASK,11.26,11.96,11.6,11.42,11.43,True,8.18,14.2,72.22,False,True,True,True,False,True,True,True,False
5296,TAST,9.52,9.48,8.08,7.61,7.19,True,3.68,9.52,96.03,True,True,True,True,True,True,True,True,True
5297,TATT,11.24,12.15,10.49,9.8,9.41,True,5.46,13.74,93.65,True,True,True,True,False,True,True,True,False
5298,TAYD,53.1,43.43,30.65,28.6,26.03,True,18.55,60.8,87.3,True,True,True,True,True,True,True,True,True
5299,TBB,22.89,23.7,22.89,22.76,22.79,True,20.32,24.53,85.71,False,True,True,True,False,False,True,True,False
5300,TBBK,35.25,36.87,37.66,37.52,37.6,True,26.08,46.99,88.89,False,True,True,False,False,True,True,True,False
5301,TBC,24.07,24.61,23.93,23.79,23.84,False,21.46,25.28,84.13,True,True,False,True,False,False,True,True,False
5302,TBI,10.93,11.73,13.27,13.86,14.46,False,10.4,18.98,83.33,False,False,False,False,False,False,False,True,False
5303,TBIO,0.33,0.45,0.54,0.75,0.87,False,0.3,2.88,70.63,False,False,False,False,False,False,False,True,False
5304,TBLA,4.16,4.38,4.1,3.95,3.84,True,2.18,4.87,79.37,True,True,True,True,False,True,True,True,False
5305,TBLD,15.54,15.84,15.3,15.29,15.23,True,13.77,16.25,77.78,True,True,True,True,False,False,True,True,False
5306,TBLT,2.85,3.24,8.04,10.88,13.56,False,2.16,70.2,61.11,False,False,False,False,False,True,False,False,False
5307,TBMC,10.74,10.59,10.47,10.42,10.37,True,10.1,10.81,96.83,True,True,True,True,True,False,True,True,False
5308,TBNK,7.33,8.24,8.89,9.5,9.95,False,6.91,17.15,73.81,False,False,False,False,False,False,False,True,False
5309,TBPH,9.36,9.03,9.59,9.63,9.74,False,8.22,11.59,87.3,False,False,False,False,True,False,True,True,False
5310,TBRG,8.18,9.1,11.15,13.6,15.14,False,7.65,27.31,76.98,False,False,False,False,False,False,False,True,False
5311,TC,1.68,1.8,3.76,4.89,5.45,False,1.5,12.9,76.98,False,False,False,False,False,False,False,True,False
5312,TCBC,13.84,13.7,13.55,13.71,13.75,False,12.35,14.74,78.57,True,False,False,False,True,False,True,True,False
5313,TCBI,60.35,58.86,58.94,59.54,58.96,True,43.75,65.54,76.19,True,False,True,False,True,True,True,True,False
5314,TCBIO,19.12,20.06,18.72,18.68,18.56,True,15.48,21.1,71.43,True,True,True,True,False,False,True,True,False
5315,TCBK,35.16,34.32,35.58,35.63,35.73,False,29.26,44.48,76.98,False,False,False,False,True,False,True,True,False
5316,TCBP,1.64,1.41,23.2,44.18,55.1,False,0.88,296.0,62.7,False,False,False,False,True,True,False,False,False
5317,TCBS,14.18,14.13,13.49,13.23,13.0,True,9.79,15.24,84.92,True,True,True,True,True,True,True,True,True
5318,TCBX,19.65,19.3,18.37,18.55,18.31,True,12.94,21.45,78.57,True,False,True,False,True,True,True,True,False
5319,TCI,31.48,37.03,34.43,34.35,34.58,True,27.51,40.81,88.89,False,True,True,True,False,False,True,True,False
5320,TCJH,1.22,1.49,1.4,1.4,1.58,False,0.83,9.58,90.48,False,False,False,False,False,True,False,True,False
5321,TCMD,14.82,15.38,13.93,15.53,16.38,False,9.95,25.63,87.3,False,False,False,False,False,True,False,True,False
5322,TCN,11.08,11.11,9.28,9.15,8.92,True,6.56,11.19,86.51,True,True,True,True,False,True,True,True,False
5323,TCOA,11.02,10.86,10.71,10.64,10.59,True,10.25,11.02,92.86,True,True,True,True,True,False,True,True,False
5324,TCOM,50.52,45.31,38.51,38.44,37.2,True,31.21,50.52,96.03,True,True,True,True,True,True,True,True,True
5325,TCON,1.89,5.0,4.06,4.44,4.83,False,1.71,19.0,53.97,False,False,False,False,False,False,False,False,False
5326,TCPC,10.17,10.48,11.13,11.37,11.45,False,9.76,12.89,93.65,False,False,False,False,False,False,True,True,False
5327,TCRT,1.18,1.75,1.62,2.33,2.86,False,0.6,9.75,69.05,False,False,False,False,False,True,False,False,False
5328,TCRX,7.25,7.05,5.47,4.67,4.22,True,1.64,8.3,81.75,True,True,True,True,True,True,True,True,True
5329,TCS,0.91,1.14,1.67,1.93,2.13,False,0.86,3.67,76.19,False,False,False,False,False,False,False,True,False
5330,TCTM,2.35,2.0,1.63,1.82,1.87,False,0.81,4.03,65.87,True,False,False,False,True,True,False,False,False
5331,TCX,17.79,18.76,20.66,21.65,22.7,False,15.74,32.8,85.71,False,False,False,False,False,False,False,True,False
5332,TD,58.9,59.31,60.0,60.67,60.87,False,54.9,65.94,83.33,False,False,False,False,False,False,True,True,False
5333,TDC,36.85,38.05,42.94,44.55,45.91,False,35.77,57.41,95.24,False,False,False,False,False,False,False,True,False
5334,TDCX,7.11,6.9,5.89,6.07,6.18,False,4.31,10.28,79.37,True,False,False,False,True,True,False,True,False
5335,TDF,7.98,7.85,8.04,8.33,8.46,False,7.24,10.09,71.43,False,False,False,False,True,False,True,True,False
5336,TDG,1239.25,1193.92,1034.37,996.14,961.08,True,742.92,1239.25,110.32,True,True,True,True,True,True,True,True,True
5337,TDOC,13.77,15.41,17.87,19.41,20.4,False,12.98,29.77,70.63,False,False,False,False,False,False,False,True,False
5338,TDS,15.84,15.7,17.54,16.72,15.98,True,6.6,21.49,86.51,False,True,True,False,True,True,False,True,False
5339,TDUP,1.55,1.88,2.32,2.6,2.68,False,1.53,4.2,73.02,False,False,False,False,False,False,False,True,False
5340,TDW,93.53,84.91,72.36,69.98,65.63,True,39.6,99.13,101.59,True,True,True,True,True,True,True,True,True
5341,TDY,409.79,419.73,414.16,411.63,410.9,True,368.84,446.29,100.0,False,True,True,True,False,False,True,True,False
5342,TEAF,11.45,11.52,11.62,11.88,11.96,False,11.12,13.14,68.25,False,False,False,False,False,False,True,False,False
5343,TEAM,200.56,201.67,205.39,201.59,199.03,True,130.01,257.43,97.62,False,True,True,False,False,True,True,True,False
5344,TECH,64.14,70.19,68.42,71.48,72.56,False,52.83,89.42,72.22,False,False,False,False,False,False,False,True,False
5345,TECK,45.37,43.13,40.3,40.6,40.07,True,34.45,49.38,83.33,True,False,True,False,True,True,True,True,False
5346,TECTP,10.24,10.17,10.12,10.1,10.09,True,9.98,10.43,81.75,True,True,True,True,True,False,True,True,False
5347,TEF,4.43,4.19,4.09,4.08,4.05,True,3.73,4.53,86.51,True,True,True,True,True,False,True,True,False
5348,TEI,5.21,5.29,5.02,5.03,5.02,True,4.37,5.53,87.3,True,False,True,False,False,False,True,True,False
5349,TEL,144.97,142.68,134.7,134.79,133.99,True,115.51,147.87,86.51,True,False,True,False,True,False,True,True,False
5350,TELA,4.52,5.85,6.16,6.98,7.49,False,4.5,11.16,69.05,False,False,False,False,False,False,False,False,False
5351,TELL,0.42,0.67,0.7,0.87,0.95,False,0.36,1.72,70.63,False,False,False,False,False,False,False,True,False
5352,TELZ,10.9,13.72,12.39,13.61,14.09,False,8.3,19.0,73.81,False,False,False,False,False,True,False,True,False
5353,TENB,46.29,47.7,45.03,45.05,44.53,True,34.57,51.89,90.48,True,False,True,False,False,True,True,True,False
5354,TENK,11.13,11.04,10.94,10.87,10.81,True,10.4,11.13,96.03,True,True,True,True,True,False,True,True,False
5355,TENX,3.55,4.0,15.02,17.72,19.66,False,3.55,49.6,55.56,False,False,False,False,False,False,False,False,False
5356,TEO,7.84,7.52,6.87,6.59,6.44,True,4.6,8.64,86.51,True,True,True,True,True,True,True,True,True
5357,TER,99.87,105.01,99.98,101.68,101.92,True,82.76,117.23,77.78,False,False,True,False,False,False,True,True,False
5358,TERN,4.94,6.54,5.78,5.94,6.39,False,3.37,13.15,69.84,False,False,False,False,False,True,False,False,False
5359,TETE,11.9,11.68,11.53,11.45,11.36,True,10.61,11.9,98.41,True,True,True,True,True,False,True,True,False
5360,TEVA,12.91,13.47,11.2,10.72,10.14,True,7.2,14.43,89.68,True,True,True,True,False,True,True,True,False
5361,TEX,61.75,59.73,56.16,57.12,56.61,True,43.67,65.42,80.95,True,False,True,False,True,True,True,True,False
5362,TFC,39.17,36.68,34.01,33.29,32.69,True,26.21,39.17,86.51,True,True,True,True,True,True,True,True,True
5363,TFFP,2.71,6.1,6.88,7.53,8.2,False,2.58,19.3,65.87,False,False,False,False,False,False,False,False,False
5364,TFII,146.82,151.71,133.16,131.78,127.44,True,101.55,162.09,92.06,True,True,True,True,False,True,True,True,False
5365,TFIN,70.86,75.76,71.51,70.27,68.88,True,47.54,81.03,83.33,False,True,True,True,False,True,True,True,False
5366,TFINP,21.52,21.89,20.65,20.54,20.34,True,16.6,22.44,75.4,True,True,True,True,False,False,True,True,False
5367,TFPM,15.88,13.9,13.28,13.33,13.16,True,11.96,17.22,73.81,True,False,True,False,True,True,True,True,False
5368,TFSA,23.7,23.43,23.19,23.23,23.23,True,21.7,25.0,78.57,True,False,True,False,True,False,True,True,False
5369,TFSL,12.35,12.55,12.9,13.11,13.15,True,11.04,15.2,78.57,False,False,True,False,False,False,True,True,False
5370,TFX,212.18,224.33,222.75,224.68,227.1,False,179.39,274.11,71.43,False,False,False,False,False,False,True,True,False
5371,TG,6.6,5.38,5.1,5.29,5.3,False,4.01,9.42,74.6,True,False,False,False,True,True,False,True,False
5372,TGAA,11.2,11.14,11.04,10.97,10.92,True,10.47,11.23,87.3,True,True,True,True,True,False,True,True,False
5373,TGAN,4.86,4.87,3.77,3.54,3.42,True,1.98,4.93,78.57,True,True,True,True,False,True,True,True,False
5374,TGB,2.38,1.96,1.51,1.48,1.39,True,1.07,2.53,73.81,True,True,True,True,True,True,True,True,True
5375,TGI,13.57,14.14,12.33,11.75,11.58,True,7.17,16.95,78.57,True,True,True,True,False,True,True,True,False
5376,TGL,4.65,4.71,10.73,17.84,25.48,False,3.34,113.4,70.63,False,False,False,False,False,True,False,True,False
5377,TGLS,55.83,49.74,42.2,42.0,41.37,True,30.13,59.0,88.89,True,True,True,True,True,True,True,True,True
5378,TGNA,13.8,14.24,14.8,15.22,15.41,False,13.27,17.26,76.19,False,False,False,False,False,False,True,True,False
5379,TGS,16.82,14.57,13.41,13.16,12.85,True,9.82,18.55,84.13,True,True,True,True,True,True,True,True,True
5380,TGT,166.44,163.82,139.18,136.63,132.99,True,105.01,177.82,71.43,True,True,True,True,True,True,True,True,True
5381,TGTX,14.5,15.1,13.53,13.66,14.63,False,6.68,35.0,67.46,True,False,False,False,False,True,False,False,False
5382,TH,10.91,9.84,11.12,11.86,12.15,False,8.51,16.36,61.11,False,False,False,False,True,False,False,False,False
5383,THAR,0.38,0.4,1.86,3.26,4.12,False,0.35,27.25,66.67,False,False,False,False,False,False,False,False,False
5384,THC,98.31,97.41,78.51,77.77,75.73,True,52.66,105.11,93.65,True,True,True,True,True,True,True,True,True
5385,THCH,1.25,1.21,1.56,1.8,1.96,False,1.04,4.65,73.81,False,False,False,False,True,False,False,True,False
5386,THCP,10.51,10.33,10.26,10.24,10.22,True,10.07,10.53,84.92,True,True,True,True,True,False,True,True,False
5387,THFF,37.37,37.05,37.56,37.32,37.04,True,31.68,44.66,79.37,False,True,True,False,True,False,True,True,False
5388,THG,133.47,131.28,124.23,120.58,118.85,True,104.25,136.58,91.27,True,True,True,True,True,False,True,True,False
5389,THM,0.63,0.63,0.52,0.49,0.47,True,0.33,0.8,82.54,True,True,True,True,False,True,True,True,False
5390,THMO,0.69,0.81,0.84,0.95,1.0,False,0.37,2.28,74.6,False,False,False,False,False,True,False,True,False
5391,THO,103.86,112.03,106.33,106.34,105.48,True,75.0,129.03,95.24,False,False,True,False,False,True,True,True,False
5392,THQ,19.38,19.65,18.15,18.31,18.26,True,15.33,20.21,72.22,True,False,True,False,False,False,True,True,False
5393,THR,31.03,29.62,29.66,28.95,28.4,True,20.67,33.96,103.17,True,True,True,False,True,True,True,True,False
5394,THRD,10.45,10.07,8.88,8.2,7.66,True,4.28,11.98,82.54,True,True,True,True,True,True,True,True,True
5395,THRM,50.33,54.16,50.99,52.93,53.28,False,39.2,66.06,69.84,False,False,False,False,False,False,True,False,False
5396,THRY,23.66,21.72,19.96,20.63,20.88,False,16.54,26.01,92.86,True,False,False,False,True,True,True,True,False
5397,THS,36.66,37.43,40.21,42.22,43.56,False,35.39,54.26,76.19,False,False,False,False,False,False,False,True,False
5398,THTX,1.35,1.43,1.57,1.69,1.9,False,0.89,4.04,75.4,False,False,False,False,False,True,False,True,False
5399,THW,12.8,12.74,12.03,12.4,12.54,False,9.84,14.66,71.43,True,False,False,False,True,True,True,True,False
5400,TIGO,20.37,18.66,17.31,16.99,16.61,True,14.64,20.65,80.16,True,True,True,True,True,True,True,True,True
5401,TIGR,3.36,3.79,4.23,4.16,4.12,True,2.33,5.5,74.6,False,True,True,False,False,True,False,True,False
5402,TIL,10.78,11.45,9.22,9.49,9.51,False,6.32,13.46,73.81,True,False,False,False,False,True,True,True,False
5403,TILE,16.13,15.38,12.32,11.68,10.96,True,6.62,17.88,96.03,True,True,True,True,True,True,True,True,True
5404,TIMB,16.91,18.04,17.31,16.71,16.49,True,13.55,19.03,91.27,False,True,True,True,False,False,True,True,False
5405,TIPT,16.29,16.82,17.42,17.02,16.82,True,12.4,20.57,73.81,False,True,True,False,False,True,True,True,False
5406,TIRX,0.53,0.54,0.69,0.84,0.94,False,0.43,2.39,61.9,False,False,False,False,False,False,False,False,False
5407,TISI,6.82,6.74,7.06,7.51,7.48,True,3.97,10.4,80.95,False,False,True,False,True,True,False,True,False
5408,TITN,23.0,24.79,25.76,26.83,27.33,False,22.79,35.12,77.78,False,False,False,False,False,False,False,True,False
5409,TIVC,1.13,1.24,1.51,2.2,3.08,False,1.1,19.0,61.9,False,False,False,False,False,False,False,False,False
5410,TIXT,8.11,9.19,8.22,8.53,9.16,False,6.12,20.13,62.7,False,False,False,False,False,True,False,False,False
5411,TJX,94.25,97.36,93.27,92.0,90.67,True,75.94,101.42,92.06,True,True,True,True,False,False,True,True,False
5412,TK,7.33,7.44,7.28,7.07,6.95,True,5.15,8.99,76.98,True,True,True,True,False,True,True,True,False
5413,TKC,5.88,5.32,5.03,4.98,4.81,True,3.56,5.88,88.89,True,True,True,True,True,True,True,True,True
5414,TKLF,0.24,0.25,0.61,0.73,0.83,False,0.22,1.62,86.51,False,False,False,False,False,False,False,True,False
5415,TKNO,1.98,2.73,2.71,2.7,2.78,False,1.66,3.98,79.37,False,True,False,True,False,False,False,True,False
5416,TKO,96.04,87.72,83.23,89.24,90.22,False,72.8,115.93,76.19,True,False,False,False,True,True,True,True,False
5417,TKR,87.54,85.0,78.6,79.42,79.52,True,68.55,93.86,87.3,True,False,True,False,True,False,True,True,False
5418,TLF,4.67,4.54,4.41,4.38,4.34,True,4.01,4.89,71.43,True,True,True,True,True,False,True,True,False
5419,TLGY,11.33,11.27,11.13,11.06,11.01,True,10.53,11.35,93.65,True,True,True,True,True,False,True,True,False
5420,TLIS,9.0,8.55,7.4,7.3,7.16,True,4.36,9.25,76.98,True,True,True,True,True,True,True,True,True
5421,TLK,19.73,23.62,24.18,24.32,24.88,False,19.62,29.31,67.46,False,False,False,False,False,False,False,False,False
5422,TLPH,0.97,1.15,0.86,0.89,0.9,True,0.46,1.47,74.6,True,False,True,False,False,True,False,True,False
5423,TLRY,1.83,1.94,1.98,2.08,2.03,True,1.52,3.31,70.63,False,False,True,False,False,False,False,True,False
5424,TLS,3.46,3.81,3.56,3.25,3.12,True,1.59,4.7,78.57,False,True,True,True,False,True,False,True,False
5425,TLSA,0.77,0.5,0.58,0.61,0.63,False,0.42,1.03,72.22,True,False,False,False,True,True,False,True,False
5426,TLSI,10.05,9.58,7.35,7.7,7.77,False,3.62,11.51,83.33,True,False,False,False,True,True,True,True,False
5427,TLSIW,1.09,1.02,0.72,0.58,0.49,True,0.03,1.2,91.27,True,True,True,True,True,True,True,True,True
5428,TLYS,6.09,6.82,7.51,7.72,7.79,False,5.44,9.03,73.81,False,False,False,False,False,False,False,True,False
5429,TM,230.34,239.58,204.78,195.81,188.06,True,133.51,254.77,116.67,True,True,True,True,False,True,True,True,False
5430,TMC,1.65,1.54,1.26,1.3,1.29,True,0.66,2.85,83.33,True,False,True,False,True,True,False,True,False
5431,TMCI,10.92,12.89,11.79,13.54,14.78,False,6.03,26.9,69.84,False,False,False,False,False,True,False,False,False
5432,TMCWW,0.22,0.18,0.14,0.16,0.16,True,0.06,0.49,78.57,True,False,True,False,True,True,False,True,False
5433,TMDX,90.01,83.13,72.02,72.52,72.2,True,36.74,96.07,73.81,True,False,True,False,True,True,True,True,False
5434,TME,12.26,10.82,8.92,8.36,8.0,True,6.02,12.26,82.54,True,True,True,True,True,True,True,True,True
5435,TMHC,57.18,57.29,50.25,49.6,48.63,True,37.7,62.17,94.44,True,True,True,True,False,True,True,True,False
5436,TMO,575.69,571.12,525.89,529.25,524.89,True,431.41,599.43,83.33,True,False,True,False,True,True,True,True,False
5437,TMP,46.9,47.85,51.54,52.46,53.52,False,43.51,63.75,61.11,False,False,False,False,False,False,False,False,False
5438,TMQ,0.4,0.46,0.46,0.47,0.48,False,0.37,0.64,80.16,False,False,False,False,False,False,False,True,False
5439,TMTC,10.84,10.72,10.58,10.52,10.47,True,10.15,10.87,95.24,True,True,True,True,True,False,True,True,False
5440,TMUS,163.53,162.33,155.04,150.82,148.25,True,126.55,167.42,94.44,True,True,True,True,True,False,True,True,False
5441,TNC,117.52,113.43,94.32,90.92,87.24,True,64.99,122.92,89.68,True,True,True,True,True,True,True,True,True
5442,TNDM,34.66,30.07,24.63,25.69,24.96,True,14.28,39.97,75.4,True,False,True,False,True,True,True,True,False
5443,TNET,130.69,127.29,119.02,115.4,112.27,True,82.0,133.56,84.13,True,True,True,True,True,True,True,True,True
5444,TNGX,7.69,9.32,9.47,8.5,8.11,True,2.67,12.88,78.57,False,True,True,False,False,True,False,True,False
5445,TNK,57.02,56.54,52.16,49.38,47.45,True,35.52,62.55,73.81,True,True,True,True,True,True,True,True,True
5446,TNL,45.93,45.18,39.97,40.1,39.58,True,32.52,48.96,80.95,True,False,True,False,True,True,True,True,False
5447,TNON,0.74,1.04,1.43,1.74,2.01,False,0.73,19.5,59.52,False,False,False,False,False,False,False,False,False
5448,TNP,24.94,24.78,22.89,22.14,21.4,True,16.04,27.09,81.75,True,True,True,True,True,True,True,True,True
5449,TNXP,0.16,0.29,0.41,0.6,0.74,False,0.15,3.25,69.84,False,False,False,False,False,False,False,False,False
5450,TNYA,4.56,5.19,3.53,3.74,3.88,False,1.73,7.64,75.4,True,False,False,False,False,True,False,True,False
5451,TOI,1.19,1.61,1.74,1.56,1.48,True,0.35,2.55,78.57,False,True,True,False,False,True,False,True,False
5452,TOL,118.71,117.47,97.3,92.94,88.71,True,61.36,129.37,97.62,True,True,True,True,True,True,True,True,True
5453,TOMZ,0.63,0.7,0.86,0.88,0.89,True,0.5,1.32,73.81,False,False,True,False,False,False,False,True,False
5454,TOON,1.14,1.45,1.35,1.47,1.57,False,0.99,3.3,75.4,False,False,False,False,False,False,False,True,False
5455,TOP,2.5,2.68,3.68,4.35,4.78,False,2.23,108.21,72.22,False,False,False,False,False,False,False,True,False
5456,TOPS,12.55,13.59,11.93,11.1,10.56,True,5.86,18.08,69.05,True,True,True,True,False,True,False,False,False
5457,TORO,3.96,5.42,5.1,5.16,5.04,True,2.76,6.42,79.37,False,False,True,False,False,True,False,True,False
5458,TOST,23.19,23.03,19.06,19.83,19.74,True,13.81,26.76,88.1,True,False,True,False,True,True,True,True,False
5459,TOUR,0.82,0.73,0.81,0.96,1.04,False,0.61,1.98,67.46,False,False,False,False,True,True,False,False,False
5460,TOVX,0.38,0.46,0.48,0.51,0.54,False,0.38,1.0,73.02,False,False,False,False,False,False,False,True,False
5461,TOWN,27.91,27.05,26.62,26.04,25.78,True,21.47,30.85,72.22,True,True,True,True,True,False,True,True,False
5462,TPB,28.17,26.58,24.51,24.53,24.1,True,19.84,29.3,69.84,True,False,True,False,True,True,True,False,False
5463,TPC,13.96,12.43,9.6,9.29,8.57,True,5.14,15.84,93.65,True,True,True,True,True,True,True,True,True
5464,TPCS,5.1,4.17,5.35,5.82,6.1,False,2.95,8.3,62.7,False,False,False,False,True,True,False,False,False
5465,TPET,0.37,0.17,0.29,0.41,0.51,False,0.08,2.31,44.44,False,False,False,False,True,True,False,False,False
5466,TPG,44.22,44.28,38.4,36.04,34.6,True,25.07,46.56,107.94,True,True,True,True,False,True,True,True,False
5467,TPH,36.63,35.63,32.22,31.95,31.54,True,24.44,38.66,89.68,True,True,True,True,True,True,True,True,True
5468,TPHS,0.14,0.15,0.23,0.29,0.33,False,0.08,0.68,79.37,False,False,False,False,False,True,False,True,False
5469,TPIC,2.54,2.83,2.77,3.67,4.4,False,1.91,12.4,69.84,False,False,False,False,False,True,False,False,False
5470,TPL,591.33,547.97,552.55,555.95,542.26,True,427.55,659.44,99.21,True,False,True,False,True,True,True,True,False
5471,TPR,39.92,45.23,36.91,37.06,37.08,True,26.59,48.55,72.22,True,False,True,False,False,True,True,True,False
5472,TPST,3.42,3.75,3.57,2.87,2.62,True,0.23,9.77,76.98,False,True,True,True,False,True,False,True,False
5473,TPTA,12.25,14.6,17.21,17.99,18.61,False,11.91,21.71,73.02,False,False,False,False,False,False,False,True,False
5474,TPVG,9.58,9.83,10.29,10.6,10.83,False,8.95,12.62,94.44,False,False,False,False,False,False,True,True,False
5475,TPX,50.6,52.88,47.43,46.81,45.55,True,35.46,56.82,81.75,True,True,True,True,False,True,True,True,False
5476,TPZ,15.14,15.0,14.11,14.01,13.79,True,12.47,15.68,97.62,True,True,True,True,True,False,True,True,False
5477,TR,30.54,31.41,31.37,31.54,31.98,False,28.42,42.76,72.22,False,False,False,False,False,False,False,True,False
5478,TRAK,15.67,15.02,11.81,11.18,10.54,True,6.27,17.65,99.21,True,True,True,True,True,True,True,True,True
5479,TRAW,0.68,0.81,0.73,0.78,0.81,False,0.62,1.42,73.02,False,False,False,False,False,False,False,True,False
5480,TRC,16.93,15.94,16.12,16.35,16.54,False,14.88,18.05,69.05,True,False,False,False,True,False,True,False,False
5481,TRDA,13.43,13.24,14.35,14.73,14.9,False,11.02,18.01,99.21,False,False,False,False,True,False,False,True,False
5482,TREE,37.78,38.15,27.05,25.55,23.98,True,10.45,43.34,83.33,True,True,True,True,False,True,True,True,False
5483,TREX,89.63,93.9,78.34,76.24,73.24,True,51.35,100.1,107.94,True,True,True,True,False,True,True,True,False
5484,TRGP,116.16,106.28,92.5,90.1,86.21,True,68.05,116.16,96.03,True,True,True,True,True,True,True,True,True
5485,TRI,153.46,155.68,142.98,139.83,137.72,True,117.88,160.29,101.59,True,True,True,True,False,True,True,True,False
5486,TRIB,1.82,2.15,2.38,2.82,3.11,False,1.81,5.5,73.81,False,False,False,False,False,False,False,True,False
5487,TRIN,14.91,14.55,14.41,14.43,14.36,True,11.39,15.4,91.27,True,False,True,False,True,True,True,True,False
5488,TRINL,25.19,25.21,25.24,25.2,25.18,True,24.8,26.0,89.68,False,True,True,False,False,False,True,True,False
5489,TRIP,26.12,26.8,21.2,19.99,19.04,True,14.29,28.56,83.33,True,True,True,True,False,True,True,True,False
5490,TRIS,11.02,10.94,10.83,10.77,10.72,True,10.33,11.03,91.27,True,True,True,True,True,False,True,True,False
5491,TRMB,59.85,61.43,53.15,53.2,52.31,True,40.82,64.69,97.62,True,False,True,False,False,True,True,True,False
5492,TRMD,33.5,34.08,31.75,30.09,29.13,True,22.48,36.57,86.51,True,True,True,True,False,True,True,True,False
5493,TRMK,27.69,26.71,25.0,24.69,24.23,True,19.2,28.55,69.84,True,True,True,True,True,True,True,False,False
5494,TRML,15.27,31.21,26.69,27.33,28.1,True,9.46,45.64,91.27,False,False,True,False,False,True,False,True,False
5495,TRN,26.34,26.33,25.13,25.16,24.89,True,20.12,28.61,86.51,True,False,True,False,True,True,True,True,False
5496,TRNO,56.23,62.5,59.72,59.75,59.53,True,50.62,66.4,82.54,False,False,True,False,False,False,True,True,False
5497,TRNR,0.2,0.39,0.79,1.04,1.35,False,0.19,7.08,50.0,False,False,False,False,False,False,False,False,False
5498,TRNS,114.07,108.6,101.79,100.31,98.27,True,75.38,114.48,92.86,True,True,True,True,True,True,True,True,True
5499,TRON,11.45,11.48,11.38,11.31,11.25,True,10.54,11.62,82.54,True,True,True,True,False,False,True,True,False
5500,TROO,1.04,1.54,2.6,3.0,3.26,False,1.04,4.85,75.4,False,False,False,False,False,False,False,True,False
5501,TROW,112.67,114.58,106.65,108.48,108.02,True,88.39,126.79,85.71,True,False,True,False,False,False,True,True,False
5502,TROX,17.48,15.94,13.76,13.69,13.27,True,10.19,17.71,84.92,True,True,True,True,True,True,True,True,True
5503,TRP,35.92,38.91,37.73,37.47,37.75,False,32.9,41.99,89.68,False,True,False,True,False,False,True,True,False
5504,TRS,26.19,25.41,24.94,25.24,25.34,False,22.88,28.77,80.95,True,False,False,False,True,False,True,True,False
5505,TRST,28.12,27.29,27.9,28.22,28.45,False,24.62,31.91,57.14,False,False,False,False,True,False,True,False,False
5506,TRT,6.42,6.13,5.9,5.92,5.77,True,4.26,8.2,90.48,True,False,True,False,True,True,True,True,False
5507,TRTL,10.84,10.75,10.64,10.59,10.55,True,10.24,10.84,92.06,True,True,True,True,True,False,True,True,False
5508,TRTX,7.84,7.23,6.52,6.71,6.7,True,5.19,7.97,96.03,True,False,True,False,True,True,True,True,False
5509,TRU,69.56,76.34,68.15,70.97,71.09,True,43.3,82.12,80.16,False,False,True,False,False,True,True,True,False
5510,TRUE,3.03,3.37,2.96,2.8,2.71,True,1.78,3.99,82.54,True,True,True,True,False,True,True,True,False
5511,TRUG,1.7,1.49,7.49,8.53,9.45,False,1.15,12.55,79.37,False,False,False,False,True,True,False,True,False
5512,TRUP,23.01,26.35,26.9,27.41,27.3,True,19.68,37.16,80.16,False,False,True,False,False,False,False,True,False
5513,TRV,214.07,221.4,194.78,187.71,183.07,True,157.92,230.89,95.24,True,True,True,True,False,True,True,True,False
5514,TRVG,2.57,2.62,3.28,4.0,4.33,False,2.28,7.3,70.63,False,False,False,False,False,False,False,True,False
5515,TRVI,3.02,2.94,2.01,2.07,2.02,True,1.07,3.7,82.54,True,False,True,False,True,True,True,True,False
5516,TRVN,0.35,0.5,0.58,0.66,0.71,False,0.35,3.11,69.84,False,False,False,False,False,False,False,False,False
